Customer_ID,Customer_Name,Contact_Name,Contact_Email,Contact_Phone,Industry,Region,Annual_Revenue,Total_Employees,Account_Manager,Last_Contact_Date,Lead_Source,Priority,Open_Tickets,Closed_Tickets,Customer_Satisfaction_Score,Potential_Opportunity_Value,Current_Contract_Value
CUST-04411,"Group Gray, Mckay and Jordan",Aaron Jackson,ewise@hotmail.com,-7464,Magnetics,United States,412284329.7,7222,Aaron Jackson,9/27/2020 10:33,Online,Medium,1,22,2.55,86194.96,6882289.61
CUST-04412,Ltd Rogers-Sullivan,Jennifer Houston,brittanylester@glass.com,-6337,Magnetics,United States,74427293.53,3152,Jennifer Houston,7/27/2020 9:50,Referral,Medium,19,49,2.25,106445.69,3837682.91
CUST-04413,LLC Ruiz-Miller,Dr. Vincent Martin,phillip03@rivera.com,-3737,Defense,United States,813217123.8,3740,Dr. Vincent Martin,4/12/2020 10:54,Referral,High,10,19,2.46,586797.69,3381817.45
CUST-04414,LLC Dalton-Costa,Stephanie Ortega,cmartin@yahoo.com,-4266,Defense,United States,225209202.6,6071,Stephanie Ortega,2/2/2020 15:57,Cold Call,Low,10,25,2.24,602493.65,1946064.54
CUST-04415,"and Sons Murphy, Bautista and Perry",Larry Ruiz,vstone@murphy.com,-7687,Technology,United States,885890299.6,4196,Larry Ruiz,7/29/2020 11:26,Trade Show,High,4,16,3.96,745414.76,9386287.6
CUST-04416,"Group Patterson, Patrick and Mendez",Joseph Oconnor,jpotter@moody-ray.com,-7087,Automotive,United States,873489373.1,9481,Joseph Oconnor,9/11/2020 10:05,Online,Medium,19,15,2.4,927456.69,3662323.7
CUST-04417,PLC Vasquez-Lloyd,James Ayala,luke74@white.com,-3769,Technology,United States,524474160.3,2764,James Ayala,4/16/2020 11:15,Cold Call,Medium,6,42,4.03,543378.22,7838732.84
CUST-04418,and Sons Davis-Peterson,Matthew Smith,angelaclarke@yahoo.com,-8712,Defense,United States,33524506,427,Matthew Smith,11/11/2020 8:05,Online,Medium,15,2,2.68,304457.04,4714237.86
CUST-04419,"PLC Roth, Mckinney and Davidson",Matthew Delgado,allisoncastro@hotmail.com,-10692,Technology,United States,402860664.2,3175,Matthew Delgado,10/29/2020 16:37,Trade Show,Low,0,18,2.22,229606.23,8200381.74
CUST-04420,Inc Henderson PLC,Christopher Hull,christophermills@gmail.com,-10750,Energy,United States,147659336.3,7796,Christopher Hull,5/28/2020 14:30,Referral,Medium,5,23,3.52,975485.6,3803358.78
CUST-04421,"and Sons Smith, Charles and Peterson",Jesse Taylor,timothy90@gill.net,-10310,Energy,United States,224115462.6,2536,Jesse Taylor,9/21/2020 16:45,Trade Show,Low,2,6,4.98,417454.95,2007144.55
CUST-04422,Group Randolph and Sons,Shawn Macias,uwalker@golden.org,-4458,Energy,United States,840156069.6,8534,Shawn Macias,1/29/2020 10:31,Online,Medium,3,48,3.33,656191.03,5661278
CUST-04423,Ltd Ray-Nguyen,Zachary Gross,penamichael@coleman.com,-3697,Defense,United States,7695877.78,9164,Zachary Gross,5/29/2020 12:41,Referral,Low,10,35,3.04,118955.28,6349529.58
CUST-04424,and Sons Sherman-Bradley,Christine Harrison,zgraham@pearson.com,-3788,Automotive,United States,29676678.94,485,Christine Harrison,7/13/2020 16:32,Referral,Low,10,31,1.48,232218.59,5324354.23
CUST-04425,Group Davis-Harper,Dawn Rivera,adam78@yahoo.com,-9897,Manufacturing,United States,373655421.1,1872,Dawn Rivera,11/22/2020 13:45,Referral,Medium,0,21,1.07,591122.66,8743220.15
CUST-04426,"and Sons Cooper, Brown and Brown",Courtney Jackson,michael89@day.com,-3636,Technology,United States,434793412,8813,Courtney Jackson,6/12/2020 10:43,Referral,Medium,11,46,3.64,282998.64,1396786.27
CUST-04427,Ltd Barker Ltd,Gary Hernandez,jbennett@gmail.com,-4181,Technology,United States,777458211.5,8350,Jessica Hutchinson,12/18/2020 15:17,Referral,High,15,9,4.2,959031.65,8228171.77
CUST-04428,PLC Stafford-Clayton,Terri Frederick,jblankenship@yahoo.com,-11257,Manufacturing,United States,884686952.9,6317,Jacob Barajas,11/10/2020 12:10,Cold Call,High,6,19,3.73,860698.58,3744678.37
CUST-04429,"Inc Campbell, Ford and Carson",Michael Munoz,nicole08@gmail.com,-6815,Technology,United States,265261439.4,9674,Michael Munoz,5/29/2020 13:46,Referral,Low,14,27,2.74,162987.78,2479713.91
CUST-04430,and Sons Schwartz Ltd,Theodore Graham PhD,fjohnson@gmail.com,-5191,Defense,United States,87345485.17,5069,Theodore Graham PhD,1/23/2020 15:25,Online,High,19,7,2.86,232690.99,9838663.16
CUST-04431,"Ltd Grimes, Wright and Sanders",Mario Diaz,keith38@gmail.com,-8735,Automotive,United States,419230177.6,6702,Mario Diaz,5/30/2020 16:18,Online,High,9,47,2.14,600975.5,6799596.45
CUST-04432,Ltd Roy-Franklin,Kristin Kelley,wendy13@yahoo.com,-7041,Magnetics,United States,267485817.5,315,Kristin Kelley,7/11/2020 13:42,Online,High,15,29,2.94,412758.95,8014727.24
CUST-04433,"PLC Campbell, Lopez and Velasquez",Danielle Bell,djuarez@hotmail.com,-8474,Automotive,United States,315885716,1972,Danielle Bell,2/3/2020 8:58,Referral,Low,4,30,4.8,282618.23,2699797.98
CUST-04434,LLC Johnson and Sons,Dana Jackson,christina11@rivera-ryan.com,-9537,Manufacturing,United States,73148286.84,4822,Dana Jackson,1/7/2020 15:32,Cold Call,Medium,8,46,1.87,154820.73,4826036.63
CUST-04435,Group Boone Ltd,Danielle Riggs,santosrachael@phillips.com,-10624,Energy,United States,446981803.9,8583,Danielle Riggs,4/10/2020 8:56,Cold Call,High,7,7,1.42,565523.59,6496425.19
CUST-04436,"PLC Bass, Moody and Weaver",Debbie Joyce,jonesdennis@turner-hall.com,-2404,Automotive,United States,270622817.8,9522,Joe Ford,12/18/2020 13:12,Cold Call,High,1,0,3.69,857824.87,6708892.34
CUST-04437,Group Walters PLC,Diane Mcgrath,edwardshepard@yahoo.com,-8019,Magnetics,United States,738802142.8,7071,Diane Mcgrath,1/31/2020 11:54,Trade Show,Medium,4,43,2.22,574847.85,6732055.17
CUST-04438,Ltd Wyatt PLC,Tina Knight,powellpaul@kim-anderson.biz,-5245,Automotive,United States,164977543.9,2106,Tina Knight,7/20/2020 15:51,Trade Show,Low,5,36,3.49,351892.68,1824962.41
CUST-04439,"Group Gray, Lee and Booth",John Wong,qwade@hotmail.com,-6898,Manufacturing,United States,967022711.7,8696,John Wong,12/18/2020 14:37,Cold Call,Low,3,7,3.01,241809.39,9429390.99
CUST-04440,and Sons Cordova Group,Matthew Cannon,christyking@neal.info,-6596,Automotive,United States,576713196.1,5870,Matthew Cannon,12/4/2020 12:33,Cold Call,High,2,16,1.58,632928.5,670782.88
CUST-04441,Group Carrillo Group,Lindsey Mccarthy,carlduncan@yahoo.com,-4889,Defense,United States,630417114.6,9916,Lindsey Mccarthy,6/4/2020 10:41,Trade Show,Medium,1,49,1.73,46783.75,9218884.6
CUST-04442,Ltd Todd PLC,Kelly Lambert,lisaacosta@curry.com,-5812,Automotive,United States,75969950.82,4883,Kelly Lambert,7/24/2020 10:05,Online,High,7,2,3.4,462546.55,8426022.74
CUST-04443,Group Carr and Sons,Michelle Hall,driddle@wagner.biz,-2655,Energy,United States,33272463.54,7362,Michelle Hall,10/20/2020 16:49,Online,Medium,13,48,2.04,12701.38,5769493.48
CUST-04444,"LLC Brown, Ray and Rocha",Colleen Vance,william89@wilson.com,-5409,Technology,United States,210255187.7,951,Colleen Vance,3/8/2020 12:50,Online,Medium,19,29,1.63,655555.79,6061310.48
CUST-04445,"LLC Koch, Tate and Cook",Jasmine Johnson,mcox@hotmail.com,-10274,Manufacturing,United States,757910664.5,9974,Jasmine Johnson,8/24/2020 9:58,Referral,Medium,19,37,3.55,882744.46,1534913
CUST-04446,PLC Hubbard-Tate,Ryan Lester,shortjulian@harris-gomez.com,-3192,Manufacturing,United States,889797375.2,5515,Adam Briggs,5/2/2020 15:47,Trade Show,Low,11,13,1.15,242929.89,3908028.1
CUST-04447,Ltd Clark-Tran,Claudia Lewis,john31@yahoo.com,-2841,Defense,United States,889697440.8,5056,Haley Silva,2/14/2020 8:00,Trade Show,Medium,14,9,1.81,858864.94,4641456.02
CUST-04448,Group Trevino-Charles,Sarah Brown,vvargas@green-campos.info,-8345,Energy,United States,506127540.1,6985,Sarah Brown,10/22/2020 14:03,Cold Call,Medium,16,17,2.72,97085.93,2313022.64
CUST-04449,Group Thomas-Graham,Mr. Robert Marshall,staylor@wilson-brown.net,-6436,Automotive,United States,720953233.5,9014,Mr. Robert Marshall,2/20/2020 16:22,Online,High,15,39,3.52,119586.53,468120.84
CUST-04450,Ltd Montgomery PLC,Mark Haynes,kelseyhenry@tran-weber.info,-3363,Energy,United States,480322362.2,3861,Mark Haynes,4/30/2020 11:46,Referral,Low,9,0,1.15,573204.73,9754068.08
CUST-04451,Ltd Kent LLC,Alicia Jones,mruiz@yahoo.com,-10051,Defense,United States,588345410.2,4946,Alicia Jones,8/5/2020 14:20,Referral,High,16,6,1.85,176662.52,315634.91
CUST-04452,"Ltd Pittman, Rodriguez and Spencer",Robert Harper,smitharthur@yahoo.com,-8906,Technology,United States,827638311.2,7524,Robert Harper,11/14/2020 13:26,Referral,High,3,34,1.51,599196.04,4063880.65
CUST-04453,Group Sanchez Ltd,Timothy Chase,daniel69@smith-sanchez.net,-6801,Manufacturing,United States,964235090.8,9708,Timothy Chase,6/7/2020 14:28,Cold Call,High,4,10,4.15,197029.67,5113493.67
CUST-04454,"PLC Patel, Douglas and Hernandez",Leonard Preston,zkelly@dyer.com,-6322,Defense,United States,213344838.7,3027,Leonard Preston,10/5/2020 14:14,Online,Medium,18,36,4.64,436911.21,4448211.98
CUST-04455,LLC Harris-Sharp,Karen Bryant,wtrevino@yahoo.com,-8276,Technology,United States,708291753.4,5488,Karen Bryant,6/5/2020 10:15,Online,High,14,42,4.52,249157.77,9908148.8
CUST-04456,LLC Mitchell-Chavez,Elizabeth Christian,kaitlyn76@yahoo.com,-2669,Manufacturing,United States,422190739.5,4887,Elizabeth Christian,4/22/2020 9:49,Online,Low,6,6,3.52,231831.54,5511183.94
CUST-04457,Inc Johnson Ltd,Kelly Marshall,rmorales@robbins.org,-9023,Automotive,United States,466040163.2,4904,Kelly Marshall,9/13/2020 11:21,Referral,Low,16,22,4.11,164779.98,5711782.32
CUST-04458,Ltd Miller-Lewis,Joshua Fernandez,susan12@hotmail.com,-6330,Technology,United States,521421983.9,2720,Adam Garcia,8/2/2020 9:27,Trade Show,Medium,3,3,4.08,578534.83,8311353.04
CUST-04459,"and Sons Lozano, Flores and Nelson",Kevin Key,christinaflores@yahoo.com,-3734,Automotive,United States,813052122.7,1456,Kevin Key,7/24/2020 13:33,Trade Show,Medium,15,36,2.12,14026.97,9947649.76
CUST-04460,"Group Morales, Brooks and Perez",David Johnson,dawn88@morgan.com,-9562,Automotive,United States,33299060.04,5886,David Johnson,2/6/2020 13:00,Referral,High,13,18,1.51,828480.24,950339.57
CUST-04461,"LLC Le, Peterson and Burgess",Daniel Wells,ltorres@yahoo.com,-5625,Technology,United States,493186199,1245,Daniel Wells,8/16/2020 9:19,Referral,Medium,17,8,2.39,346932.74,274429.69
CUST-04462,PLC Dominguez-Stephens,Theresa Sparks,mcintyreerik@reyes-simmons.org,-5212,Defense,United States,714152967.1,1732,Theresa Sparks,12/29/2020 16:55,Trade Show,Medium,2,32,1.62,24006.21,7364807.26
CUST-04463,PLC Hunt Group,Jamie Abbott,oparsons@richards-cook.org,-8567,Manufacturing,United States,794955388.5,9765,Jamie Abbott,3/15/2020 12:41,Cold Call,Medium,13,39,3.88,268115.02,6700429.16
CUST-04464,and Sons Hudson-Ballard,William Camacho,christopher50@yahoo.com,-7454,Energy,United States,560825253.6,8332,William Camacho,4/19/2020 8:46,Trade Show,Medium,3,23,3.59,336339.25,5745325.09
CUST-04465,LLC Johnson and Sons,Dana Jackson,christina11@rivera-ryan.com,-9142,Defense,United States,143557260.4,2823,Dana Jackson,11/12/2020 9:04,Online,Low,4,15,2.31,289209.74,3647815.81
CUST-04466,LLC Smith-Brooks,Robert Flores,johnsonjoseph@morris-wong.com,-10827,Manufacturing,United States,636269980.2,1890,Robert Flores,1/15/2020 14:52,Trade Show,Medium,14,14,3.14,584096.15,6877677.89
CUST-04467,"LLC Hernandez, Reynolds and Cummings",Kyle Brown,hamiltonsheila@hansen-martin.org,-4082,Technology,United States,298114286.7,6462,Kyle Brown,2/11/2020 10:35,Online,Medium,15,23,2.39,563744.85,3363352.86
CUST-04468,"Ltd Perez, Holt and Lopez",Mindy Montgomery,iparker@gmail.com,-7620,Technology,United States,476218616.5,4848,Mindy Montgomery,12/24/2020 13:31,Online,High,1,11,1.18,682947.68,2445788.65
CUST-04469,Group Ingram-Whitaker,Amy Perry,ryanmendoza@hotmail.com,-10837,Manufacturing,United States,414365456.8,9221,Amy Perry,2/23/2020 12:51,Cold Call,Low,8,40,2.09,641200.63,5455245.37
CUST-04470,Ltd Smith PLC,Ryan Martin,kim43@hotmail.com,-5675,Defense,United States,271578314.6,957,Ryan Martin,5/11/2020 12:22,Cold Call,Low,19,0,3.36,513380.47,2082197.03
CUST-04471,Inc Myers and Sons,Evelyn Mitchell,hvaughn@williams-buchanan.com,-8589,Technology,United States,369014687.5,700,Janice Griffin,3/20/2020 11:20,Trade Show,Low,11,35,2.56,490652,5518432.57
CUST-04472,"Group Hogan, Wright and Foley",Brenda Wright,hcooper@hotmail.com,-3445,Automotive,United States,421272451.7,8153,Brenda Wright,1/14/2020 9:06,Referral,Low,11,33,2.12,534507.08,5306363.81
CUST-04473,PLC Hays-Adams,Nicole Ali,robinsonmichele@mccarthy.net,-3160,Technology,United States,652132117,7831,Nicole Ali,12/28/2020 12:13,Trade Show,Medium,12,28,3.85,103681.66,8814144.58
CUST-04474,and Sons Lawrence-Howard,Daniel Skinner,martinezalexander@hotmail.com,-3513,Technology,United States,252472038.6,1337,Daniel Skinner,11/11/2020 8:40,Referral,High,14,39,2.48,293348.68,3317399.81
CUST-04475,Group Burns-Mcfarland,Alexis Edwards,jacqueline03@martin-cruz.com,-10479,Defense,United States,636204711.4,2750,Alexis Edwards,12/10/2020 11:02,Referral,Medium,12,44,3.17,876857.45,1917260.7
CUST-04476,PLC Martin-Flynn,Christopher Hughes,mark09@lamb.com,-5843,Energy,United States,711140625.5,7914,Christopher Hughes,6/18/2020 15:09,Cold Call,High,8,48,2.05,879784.93,5221260.99
CUST-04477,Ltd Robinson-Williams,Evan Zamora,orozcobrittany@graham.com,-6776,Manufacturing,United States,268403427.2,7273,Evan Zamora,11/27/2020 11:40,Cold Call,High,15,39,3.65,623387.07,5123189.93
CUST-04478,"Inc Wall, Aguilar and Huff",Angela Hobbs,josebrown@yahoo.com,-3665,Technology,United States,139850302.2,9352,Angela Hobbs,4/16/2020 15:18,Cold Call,High,1,38,3.84,181549.27,382517.42
CUST-04479,Ltd Green LLC,Natalie Nelson,kathy99@hotmail.com,-9181,Automotive,United States,449139261.9,7455,Todd James,6/5/2020 8:43,Referral,Medium,8,24,4.43,58878.02,9141306.74
CUST-04480,Ltd Keith-Dunn,Brandon Lopez,michaelhopkins@english.net,-10319,Manufacturing,United States,100819448.2,6565,Brandon Lopez,1/31/2020 13:04,Referral,Low,18,6,3.78,453973.9,8155243.08
CUST-04481,"LLC Oneill, Dorsey and Thompson",Claudia Sims,franklinjamie@sparks.info,-2151,Manufacturing,United States,15850855.71,2248,Claudia Sims,8/30/2020 9:58,Referral,High,15,6,3.59,691426.46,9735052.17
CUST-04482,and Sons Jackson Ltd,Karen Rivas,mitchellronnie@miranda.com,-7311,Automotive,United States,1478875.95,8369,Karen Rivas,6/2/2020 16:59,Trade Show,Medium,3,46,3.95,757522.91,7597249.3
CUST-04483,Ltd Oneal-Hanson,Amy Rivera,sonyapeck@hotmail.com,-3662,Energy,United States,226330740.2,4598,Amy Rivera,6/7/2020 16:33,Referral,Medium,5,25,3.46,802399.21,5103185.85
CUST-04484,Inc Morales-Wheeler,Edward Bauer,shane86@tapia-hogan.com,-3726,Magnetics,United States,638468503.4,3798,Edward Bauer,8/6/2020 10:16,Trade Show,High,14,23,4.53,108754.04,1396570.68
CUST-04485,"and Sons Wheeler, Estes and Gardner",Kelly Burns,stephanie57@brown.com,-9084,Manufacturing,United States,134541363.2,682,Kelly Burns,11/25/2020 10:08,Trade Show,Medium,12,24,1.38,295686.11,6068492.76
CUST-04486,Inc Miller LLC,Steven Robinson,michaelsmith@hotmail.com,-8652,Manufacturing,United States,317713767.6,8187,Steven Robinson,12/17/2020 14:00,Cold Call,High,17,19,3.86,686100.51,1724104.95
CUST-04487,"PLC Vargas, Singh and Kim",Brenda Blair,brian42@yahoo.com,-7274,Defense,United States,917346243.8,9477,Brenda Blair,9/17/2020 14:22,Cold Call,High,3,18,3.03,54149.78,2575259.66
CUST-04488,"Group Elliott, Nelson and Wilson",Tara Craig,fryamanda@burton.net,-7467,Automotive,United States,954875237.9,7510,Tara Craig,10/6/2020 13:13,Trade Show,Medium,4,24,2.79,163681.89,5261023.92
CUST-04489,PLC Hernandez Group,David Walsh,rturner@fleming.info,-6856,Energy,United States,662618555.5,384,David Walsh,8/30/2020 12:38,Online,High,13,47,4.59,25647.47,6167495.42
CUST-04490,"and Sons Vargas, Alexander and Waller",John Yang,xstone@yahoo.com,-9395,Magnetics,United States,138525755.2,4883,John Yang,9/19/2020 14:46,Cold Call,Medium,5,46,2.35,801259.87,3992205.65
CUST-04491,Ltd Watson-Walter,Theresa Cox,sophiaperez@gmail.com,-7677,Magnetics,United States,689289921,6149,Theresa Cox,5/10/2020 16:55,Cold Call,Medium,9,47,3.81,430977.21,5002991.12
CUST-04492,PLC Robles-Campbell,Leslie Guerrero,zhorton@hotmail.com,-10317,Defense,United States,299501883.9,842,Leslie Guerrero,7/6/2020 11:51,Referral,Medium,18,25,1.87,849591.07,2096697.34
CUST-04493,Group Kelly Inc,Antonio Hill,owalsh@adams-luna.com,-8226,Magnetics,United States,557971659.4,2977,Antonio Hill,6/19/2020 9:40,Trade Show,Low,10,27,2.82,22961.91,7747251.64
CUST-04494,"LLC Brown, Schneider and Cohen",Vanessa Clayton,elizabeth83@thompson.com,-4978,Technology,United States,699892998.3,6131,Vanessa Clayton,10/27/2020 13:10,Online,High,4,29,4.83,924711.17,5304936.66
CUST-04495,Ltd Griffin-Stark,Julia Bishop DDS,igomez@chambers.org,-10731,Magnetics,United States,556918534,7234,Julia Bishop DDS,7/24/2020 16:47,Cold Call,High,14,12,2.75,616783.71,8136693.84
CUST-04496,Inc Holmes-Lopez,Brenda Torres,lawrence24@murphy.com,-3124,Automotive,United States,315032994.4,9333,Brenda Torres,2/4/2020 9:24,Trade Show,Low,14,8,2.39,219921.33,3549690.97
CUST-04497,LLC Bartlett-Cowan,Jimmy Mayer,lindsayfowler@gmail.com,-9600,Automotive,United States,47745803.22,8849,Jimmy Mayer,2/7/2020 10:03,Online,High,9,28,4.56,64617.89,5896788.25
CUST-04498,Group Barker Inc,Miss Melissa Mccullough,gregory67@dean-wagner.net,-4665,Manufacturing,United States,486768630.5,3874,Miss Melissa Mccullough,3/6/2020 16:05,Online,Low,10,5,3.1,558744.55,2309182.25
CUST-04499,Inc Miller and Sons,William Boyd,destiny49@gmail.com,-3775,Energy,United States,415897883.6,4187,William Boyd,4/14/2020 9:46,Online,Low,7,35,4.85,939461.1,6870294.37
CUST-04500,and Sons English PLC,Heather Lewis,sweeneythomas@shea-savage.net,-4117,Magnetics,United States,857182080.4,567,Heather Lewis,9/27/2020 16:59,Cold Call,Low,16,42,1.65,650876.97,2994802.03
CUST-04501,Ltd Skinner Ltd,Kathy Cook,christian88@campbell.com,-10931,Automotive,United States,470722524.8,2195,Kathy Cook,9/8/2020 11:52,Online,Medium,17,22,2.09,460909.71,8594449.12
CUST-04502,PLC Reid PLC,Steven Smith,ythomas@chambers-ford.com,-4740,Magnetics,United States,508806301.6,3472,Steven Smith,10/2/2020 13:27,Cold Call,High,14,18,2.85,241888.67,5976089.02
CUST-04503,"PLC Simpson, Kennedy and Nichols",Dr. Jessica Boyd,bradleystrickland@gmail.com,-8564,Manufacturing,United States,447387165.8,9414,Dr. Jessica Boyd,10/14/2020 13:45,Online,High,18,21,2.87,38463.62,4829132.71
CUST-04504,Inc Wolf-Singleton,John Gordon,reneefox@lynch-ward.com,-5623,Technology,United States,469256666.9,7972,John Gordon,6/29/2020 12:56,Referral,Medium,8,48,2.15,723026.55,3936454.94
CUST-04505,"PLC Johnson, Hughes and Lutz",William Taylor,vaughnedward@miller.org,-9965,Technology,United States,698501779.6,1366,William Taylor,8/29/2020 15:13,Online,Low,14,34,4.76,472783.5,1769741.16
CUST-04506,Group Shannon-White,Jasmine Atkins,benjamin28@yahoo.com,-9512,Technology,United States,902776519.6,4820,Jasmine Atkins,2/9/2020 12:34,Referral,Medium,17,14,1.52,937189.09,8196845.7
CUST-04507,"Inc Beard, Ross and Lambert",John Oliver,bishopnathaniel@gmail.com,-2865,Energy,United States,519896140,9846,John Oliver,3/22/2020 13:32,Referral,Low,1,31,2.29,214485.91,9518384.08
CUST-04508,PLC Mosley LLC,David Brown,dean00@hartman.com,-5701,Energy,United States,855927497.5,4844,David Brown,12/22/2020 10:40,Trade Show,High,2,28,4.41,943456.58,7805969.86
CUST-04509,LLC Sandoval LLC,Robert Wright,williamcastillo@hotmail.com,-4555,Magnetics,United States,699442572.1,6340,Kathy Porter,6/16/2020 12:42,Referral,Low,18,32,4.22,887470.06,6285913.59
CUST-04510,"Ltd Miller, Fletcher and Riley",Christopher Hines,cynthia58@yahoo.com,-5324,Automotive,United States,780686605.2,6628,Christopher Hines,7/15/2020 8:36,Cold Call,Medium,15,44,3.92,187512.04,3448129.19
CUST-04511,Inc Shaw-Jones,Kevin Larson,sandramartin@smith.net,-4525,Magnetics,United States,817243316.5,4143,Kevin Larson,3/18/2020 15:14,Referral,High,18,24,3.2,224527,1963160.25
CUST-04512,"Inc Carter, Lyons and Johnson",Lisa Boone,jessica58@campbell.com,-3521,Defense,United States,528905192.5,6154,Lisa Boone,10/8/2020 8:38,Trade Show,Medium,3,15,2.07,550642.28,6759056.28
CUST-04513,LLC Anderson Group,Michele Anderson,coxwendy@hotmail.com,-10130,Manufacturing,United States,694706972.9,3968,Michele Anderson,6/12/2020 9:32,Referral,Low,17,11,1.52,935171.34,3977199.4
CUST-04514,LLC Martinez LLC,Michael Cooper,zbarry@gmail.com,-10873,Energy,United States,960949624.5,1677,Michael Cooper,3/18/2020 15:40,Referral,Medium,7,10,4.18,987460.87,8466390.92
CUST-04515,Ltd George-Patterson,Patrick Ali,stephanie10@hotmail.com,-10817,Magnetics,United States,117787475,1539,Felicia Rodriguez,9/17/2020 13:21,Online,High,7,8,3.22,589319.37,868800.52
CUST-04516,PLC Bass PLC,Martin Thomas,mary35@davis-jones.com,-9774,Automotive,United States,383606095.9,822,Martin Thomas,7/3/2020 16:12,Online,Low,4,29,3.37,954170.09,5734236.29
CUST-04517,"LLC Rice, Mitchell and Smith",Carlos Ali,sheliajoseph@moore.com,-10325,Defense,United States,848061314.9,4064,Carlos Ali,6/18/2020 12:35,Referral,High,16,31,1.5,968727.55,342767.27
CUST-04518,Inc Blair-Sawyer,Michael Lee,rgarcia@johnston.com,-8765,Magnetics,United States,295056518.6,7886,Michael Lee,10/7/2020 9:59,Trade Show,Low,10,17,4.47,811318.34,763891.23
CUST-04519,Inc Bush Ltd,Richard Gonzalez,sarahgraham@hotmail.com,-8876,Magnetics,United States,225032556.8,6656,Richard Gonzalez,8/3/2020 13:50,Trade Show,Low,16,43,2.27,527496.08,1390735.56
CUST-04520,and Sons Liu PLC,Terrance Garcia,ashleyfrazier@gmail.com,-5944,Defense,United States,56120503.54,5876,Terrance Garcia,1/26/2020 9:49,Trade Show,High,12,34,3.67,520505.89,6524506.52
CUST-04521,"PLC Cox, Zamora and Garrett",Holly Sanchez,rmolina@potts-davidson.biz,-11206,Automotive,United States,331836936,3070,Holly Sanchez,1/23/2020 12:48,Trade Show,Medium,9,17,3.57,992766.65,6922999.76
CUST-04522,"Inc Wright, James and Hernandez",Kimberly Marshall,taylordanielle@gmail.com,-3604,Energy,United States,415129839,151,Kimberly Marshall,10/8/2020 10:01,Online,Medium,19,30,2.4,130734.51,2660377.65
CUST-04523,and Sons Perry Group,Amber Williams,anna52@fox.com,-7439,Defense,United States,310839332.1,4596,Amber Williams,2/2/2020 14:23,Cold Call,Low,10,38,4.37,904453.92,6679640.62
CUST-04524,Group Martin PLC,Rebecca Gonzales,bgutierrez@martin.net,-6814,Automotive,United States,293467679.8,59,Cheryl Little,7/26/2020 9:04,Online,High,10,28,4.11,976582.95,114221.98
CUST-04525,PLC Dorsey-Anderson,Dustin Harris,fromero@yahoo.com,-6304,Automotive,United States,375973510.9,8665,Dustin Harris,7/16/2020 9:59,Trade Show,Low,0,32,3.73,767732.61,4298181.99
CUST-04526,"Ltd Gibson, King and Cortez",Cameron Hill,jacob69@hotmail.com,-6087,Defense,United States,727831481.9,9058,Cameron Hill,5/20/2020 12:42,Cold Call,High,7,1,4.81,295645.79,3621644.71
CUST-04527,Group Santiago Inc,Susan Webb,santosnicole@williams.org,-6273,Manufacturing,United States,151942552,2565,Susan Webb,7/23/2020 15:32,Online,Low,9,9,1.92,25981.59,3412731.23
CUST-04528,Ltd Watts-Wyatt,Phillip Welch,jlopez@lindsey.biz,-3467,Energy,United States,24755302.5,9238,Phillip Welch,3/3/2020 16:53,Referral,Low,10,4,2.05,190427.69,2325445.59
CUST-04529,LLC Pruitt-Meyer,Lori Knight,bethkerr@christensen-cochran.info,-7343,Defense,United States,269686721.3,5857,Lori Knight,5/12/2020 10:19,Cold Call,Low,0,11,1.22,202207.1,988430.57
CUST-04530,"LLC Warner, Taylor and Hoffman",Karen Gonzales,wflores@montgomery.info,-4893,Defense,United States,911048151.5,8100,Karen Gonzales,3/12/2020 10:11,Online,High,16,28,4.74,350357.29,5542113.36
CUST-04531,"Inc Burton, Mills and Roberts",Michael Jones,ljones@garrison.com,-6624,Defense,United States,225088071,4647,Michael Jones,9/3/2020 14:28,Online,High,16,5,2.86,685361.84,3021784.11
CUST-04532,and Sons Wallace Inc,Rebecca Williams,qgraves@barnes.com,-8323,Automotive,United States,615547244.5,97,Rebecca Williams,2/26/2020 15:51,Referral,High,3,46,3.91,710568.02,8827583.67
CUST-04533,LLC Carrillo and Sons,Aaron Benjamin,bhouse@hotmail.com,-8756,Defense,United States,155119421.3,5168,Aaron Benjamin,1/31/2020 11:26,Trade Show,Medium,14,49,4.85,179387.2,2561916.43
CUST-04534,LLC Jackson PLC,Robin Fitzpatrick,sophiamartin@gmail.com,-8927,Energy,United States,212731842.4,2253,Robin Fitzpatrick,2/13/2020 13:32,Trade Show,High,15,42,2.94,894812.77,8348800.77
CUST-04535,Group Lewis-Walker,Robert Cruz,brianna47@yahoo.com,-3915,Automotive,United States,928216941.8,5312,Robert Cruz,2/13/2020 10:06,Cold Call,Low,12,37,2.27,217379.61,9160018.16
CUST-04536,PLC Mendez LLC,David Lynch,bridget78@rios.com,-8407,Magnetics,United States,781976972.2,4565,David Lynch,5/2/2020 11:34,Trade Show,High,3,0,1.16,933453.46,7275439.38
CUST-04537,Group Thomas Ltd,Taylor Salinas,pamela36@knapp.com,-10345,Technology,United States,143892926.1,3621,Taylor Salinas,8/24/2020 8:34,Cold Call,Medium,7,7,4.32,486881.26,4098731.98
CUST-04538,Inc Davis Group,Madison York,michelle47@ray-wilson.biz,-6239,Automotive,United States,642469589.6,2462,Madison York,4/1/2020 13:23,Online,Medium,2,7,2.54,435966.45,1522338.43
